date,open,high,low,close,amount,volume
2016-12-29,154.52,154.52,154.52,154.52,10965.4,0.0
2016-12-30,154.85,154.85,154.85,154.85,8170.0,0.0
2016-12-31,154.85,154.85,154.85,154.85,340.0,0.0
2017-01-03,154.17,154.17,154.17,154.17,3790.0,0.0
2017-01-04,153.6,153.6,153.6,153.6,7430.0,0.0
2017-01-05,153.12,153.12,153.12,153.12,9030.0,0.0
2017-01-06,153.25,153.25,153.25,153.25,8540.0,0.0
2017-01-09,153.58,153.58,153.58,153.58,16728.5,0.0
2017-01-10,153.62,153.62,153.62,153.62,6640.0,0.0
2017-01-11,153.32,153.32,153.32,153.32,6420.0,0.0
2017-01-12,153.54,153.54,153.54,153.54,8460.0,0.0
2017-01-13,153.53,153.53,153.53,153.53,7980.0,0.0
2017-01-16,153.27,153.27,153.27,153.27,6230.0,0.0
2017-01-17,153.03,153.03,153.03,153.03,7360.0,0.0
2017-01-18,152.96,152.96,152.96,152.96,6450.0,0.0
2017-01-19,152.79,152.79,152.79,152.79,3054.0,0.0
2017-01-20,153.0,153.0,153.0,153.0,4050.0,0.0
2017-01-22,152.97,152.97,152.97,152.97,530.0,0.0
2017-01-23,152.97,152.97,152.97,152.97,9240.0,0.0
2017-01-24,152.62,152.62,152.62,152.62,2900.0,0.0
2017-01-25,152.1,152.1,152.1,152.1,7570.0,0.0
2017-01-26,152.0,152.0,152.0,152.0,2510.0,0.0
2017-02-03,151.61,151.61,151.61,151.61,2500.0,0.0
2017-02-04,151.72,151.72,151.72,151.72,2560.0,0.0
2017-02-06,151.23,151.23,151.23,151.23,5720.0,0.0
2017-02-07,151.15,151.15,151.15,151.15,8190.0,0.0
2017-02-08,151.44,151.44,151.44,151.44,5590.0,0.0
2017-02-09,151.86,151.86,151.86,151.86,6810.0,0.0
2017-02-10,151.58,151.58,151.58,151.58,6260.0,0.0
2017-02-13,151.68,151.68,151.68,151.68,4260.0,0.0
2017-02-14,151.78,151.78,151.78,151.78,5100.0,0.0
2017-02-15,151.83,151.83,151.83,151.83,4200.0,0.0
2017-02-16,152.18,152.18,152.18,152.18,4310.0,0.0
2017-02-17,152.46,152.46,152.46,152.46,7030.0,0.0
2017-02-20,152.73,152.73,152.73,152.73,7840.0,0.0
2017-02-21,152.61,152.61,152.61,152.61,6620.0,0.0
2017-02-22,152.7,152.7,152.7,152.7,7390.0,0.0
2017-02-23,152.79,152.79,152.79,152.79,6270.0,0.0
2017-02-24,152.66,152.66,152.66,152.66,7790.0,0.0
2017-02-27,152.83,152.83,152.83,152.83,12530.0,0.0
2017-02-28,152.85,152.85,152.85,152.85,7660.0,0.0
2017-03-01,152.77,152.77,152.77,152.77,5210.0,0.0
2017-03-02,152.73,152.73,152.73,152.73,6720.0,0.0
2017-03-03,152.69,152.69,152.69,152.69,10890.0,0.0
2017-03-06,152.69,152.69,152.69,152.69,13660.0,0.0
2017-03-07,152.7,152.7,152.7,152.7,9720.0,0.0
2017-03-08,152.49,152.49,152.49,152.49,10670.0,0.0
2017-03-09,152.41,152.41,152.41,152.41,11850.0,0.0
2017-03-10,152.5,152.5,152.5,152.5,9050.0,0.0
2017-03-13,152.55,152.55,152.55,152.55,7290.0,0.0
2017-03-14,152.74,152.74,152.74,152.74,7350.0,0.0
2017-03-15,152.74,152.74,152.74,152.74,6980.0,0.0
2017-03-16,153.16,153.16,153.16,153.16,9780.0,0.0
2017-03-17,153.14,153.14,153.14,153.14,11860.0,0.0
2017-03-20,152.95,152.95,152.95,152.95,6420.0,0.0
2017-03-21,152.7,152.7,152.7,152.7,11140.0,0.0
2017-03-22,152.82,152.82,152.82,152.82,10230.0,0.0
2017-03-23,152.93,152.93,152.93,152.93,7962.0,0.0
2017-03-24,153.35,153.35,153.35,153.35,6732.0,0.0
2017-03-27,153.49,153.49,153.49,153.49,13350.0,0.0
2017-03-28,153.35,153.35,153.35,153.35,8620.0,0.0
2017-03-29,153.24,153.24,153.24,153.24,5638.0,0.0
2017-03-30,153.19,153.19,153.19,153.19,6540.0,0.0
2017-03-31,153.18,153.18,153.18,153.18,7922.0,0.0
2017-04-01,153.29,153.29,153.29,153.29,3620.0,0.0
2017-04-05,153.16,153.16,153.16,153.16,4092.0,0.0
2017-04-06,153.27,153.27,153.27,153.27,10730.0,0.0
2017-04-07,153.22,153.22,153.22,153.22,7820.0,0.0
2017-04-10,153.16,153.16,153.16,153.16,39570.0,0.0
2017-04-11,153.21,153.21,153.21,153.21,10130.0,0.0
2017-04-12,153.16,153.16,153.16,153.16,13929.95,0.0
2017-04-13,153.05,153.05,153.05,153.05,11180.0,0.0
2017-04-14,152.53,152.53,152.53,152.53,10390.0,0.0
2017-04-17,151.94,151.94,151.94,151.94,9035.0,0.0
2017-04-18,151.89,151.89,151.89,151.89,11380.0,0.0
2017-04-19,151.91,151.91,151.91,151.91,10775.0,0.0
2017-04-20,151.65,151.65,151.65,151.65,8297.0,0.0
2017-04-21,151.22,151.22,151.22,151.22,6997.0,0.0
2017-04-24,151.0,151.0,151.0,151.0,27070.0,0.0
2017-04-25,151.41,151.41,151.41,151.41,15850.0,0.0
2017-04-26,151.45,151.45,151.45,151.45,11100.0,0.0
2017-04-27,151.47,151.47,151.47,151.47,9370.0,0.0
2017-04-28,151.38,151.38,151.38,151.38,6850.0,0.0
2017-05-02,151.21,151.21,151.21,151.21,6730.0,0.0
2017-05-03,150.87,150.87,150.87,150.87,7270.0,0.0
2017-05-04,150.55,150.55,150.55,150.55,6520.0,0.0
2017-05-05,150.46,150.46,150.46,150.46,9300.0,0.0
2017-05-08,150.09,150.09,150.09,150.09,4640.0,0.0
2017-05-09,149.81,149.81,149.81,149.81,11180.0,0.0
2017-05-10,149.2,149.2,149.2,149.2,19490.0,0.0
2017-05-11,149.61,149.61,149.61,149.61,15490.0,0.0
2017-05-12,149.59,149.59,149.59,149.59,15750.0,0.0
2017-05-15,149.85,149.85,149.85,149.85,8770.0,0.0
2017-05-16,149.77,149.77,149.77,149.77,7910.0,0.0
2017-05-17,149.43,149.43,149.43,149.43,7840.0,0.0
2017-05-18,149.49,149.49,149.49,149.49,7060.0,0.0
2017-05-19,149.3,149.3,149.3,149.3,7580.0,0.0
2017-05-22,148.97,148.97,148.97,148.97,36160.0,0.0
2017-05-23,149.11,149.11,149.11,149.11,12520.0,0.0
2017-05-24,149.3,149.3,149.3,149.3,12080.0,0.0
2017-05-25,149.49,149.49,149.49,149.49,10050.0,0.0
2017-05-26,149.48,149.48,149.48,149.48,7670.0,0.0
2017-05-27,149.58,149.58,149.58,149.58,860.0,0.0
2017-05-31,150.05,150.05,150.05,150.05,2520.0,0.0
2017-06-01,149.98,149.98,149.98,149.98,4510.0,0.0
2017-06-02,149.94,149.94,149.94,149.94,3250.0,0.0
2017-06-05,150.06,150.06,150.06,150.06,4590.0,0.0
2017-06-06,149.99,149.99,149.99,149.99,5600.0,0.0
2017-06-07,149.82,149.82,149.82,149.82,5990.0,0.0
2017-06-08,149.84,149.84,149.84,149.84,7190.0,0.0
2017-06-09,150.05,150.05,150.05,150.05,4566.0,0.0
2017-06-12,150.63,150.63,150.63,150.63,49446.0,0.0
2017-06-13,150.73,150.73,150.73,150.73,18175.0,0.0
2017-06-14,151.01,151.01,151.01,151.01,14570.0,0.0
2017-06-15,150.91,150.91,150.91,150.91,20270.0,0.0
2017-06-16,150.79,150.79,150.79,150.79,21600.0,0.0
2017-06-19,151.51,151.51,151.51,151.51,14950.0,0.0
2017-06-20,151.55,151.55,151.55,151.55,20830.0,0.0
2017-06-21,151.03,151.03,151.03,151.03,16030.0,0.0
2017-06-22,150.9,150.9,150.9,150.9,14220.0,0.0
2017-06-23,151.0,151.0,151.0,151.0,11280.0,0.0
2017-06-26,151.34,151.34,151.34,151.34,11150.0,0.0
2017-06-27,151.46,151.46,151.46,151.46,22240.0,0.0
2017-06-28,151.27,151.27,151.27,151.27,18730.0,0.0
2017-06-29,151.18,151.18,151.18,151.18,20600.0,0.0
2017-06-30,150.96,150.96,150.96,150.96,14930.0,0.0
2017-07-03,150.63,150.63,150.63,150.63,17840.0,0.0
2017-07-04,150.67,150.67,150.67,150.67,14080.0,0.0
2017-07-05,151.01,151.01,151.01,151.01,12010.0,0.0
2017-07-06,151.15,151.15,151.15,151.15,17050.0,0.0
2017-07-07,151.02,151.02,151.02,151.02,13310.0,0.0
2017-07-10,150.99,150.99,150.99,150.99,39400.0,0.0
2017-07-11,151.08,151.08,151.08,151.08,8186.0,0.0
2017-07-12,151.19,151.19,151.19,151.19,9330.0,0.0
2017-07-13,151.36,151.36,151.36,151.36,15660.0,0.0
2017-07-14,151.34,151.34,151.34,151.34,16040.0,0.0
2017-07-17,151.43,151.43,151.43,151.43,12190.0,0.0
2017-07-18,151.12,151.12,151.12,151.12,15911.0,0.0
2017-07-19,151.12,151.12,151.12,151.12,10832.0,0.0
2017-07-20,151.19,151.19,151.19,151.19,10612.0,0.0
2017-07-21,151.15,151.15,151.15,151.15,9442.0,0.0
2017-07-24,151.18,151.18,151.18,151.18,38505.0,0.0
2017-07-25,151.11,151.11,151.11,151.11,11942.0,0.0
2017-07-26,150.86,150.86,150.86,150.86,13682.0,0.0
2017-07-27,151.0,151.0,151.0,151.0,13962.0,0.0
2017-07-28,151.01,151.01,151.01,151.01,11321.0,0.0
2017-07-31,150.93,150.93,150.93,150.93,6860.0,0.0
2017-08-01,150.77,150.77,150.77,150.77,8140.0,0.0
2017-08-02,150.88,150.88,150.88,150.88,8160.0,0.0
2017-08-03,150.94,150.94,150.94,150.94,6890.0,0.0
2017-08-04,151.01,151.01,151.01,151.01,7010.0,0.0
2017-08-07,150.69,150.69,150.69,150.69,7620.0,0.0
2017-08-08,150.74,150.74,150.74,150.74,12780.0,0.0
2017-08-09,150.68,150.68,150.68,150.68,11940.0,0.0
2017-08-10,150.88,150.88,150.88,150.88,9720.0,0.0
2017-08-11,151.11,151.11,151.11,151.11,11000.0,0.0
2017-08-14,151.3,151.3,151.3,151.3,11400.0,0.0
2017-08-15,151.28,151.28,151.28,151.28,14800.0,0.0
2017-08-16,151.11,151.11,151.11,151.11,16535.0,0.0
2017-08-17,151.15,151.15,151.15,151.15,9505.0,0.0
2017-08-18,151.14,151.14,151.14,151.14,8020.0,0.0
2017-08-21,150.97,150.97,150.97,150.97,35540.0,0.0
2017-08-22,150.96,150.96,150.96,150.96,8890.0,0.0
2017-08-23,151.05,151.05,151.05,151.05,10500.0,0.0
2017-08-24,150.95,150.95,150.95,150.95,9350.0,0.0
2017-08-25,150.91,150.91,150.91,150.91,11360.0,0.0
2017-08-28,150.78,150.78,150.78,150.78,9570.0,0.0
2017-08-29,150.9,150.9,150.9,150.9,9540.0,0.0
2017-08-30,150.94,150.94,150.94,150.94,10780.0,0.0
2017-08-31,151.01,151.01,151.01,151.01,13650.0,0.0
2017-09-01,150.98,150.98,150.98,150.98,13530.0,0.0
2017-09-04,150.94,150.94,150.94,150.94,6290.0,0.0
2017-09-05,150.75,150.75,150.75,150.75,8430.0,0.0
2017-09-06,150.85,150.85,150.85,150.85,9750.0,0.0
2017-09-07,151.21,151.21,151.21,151.21,11220.0,0.0
2017-09-08,151.36,151.36,151.36,151.36,10893.0,0.0
2017-09-11,151.34,151.34,151.34,151.34,41125.0,0.0
2017-09-12,151.38,151.38,151.38,151.38,19719.0,0.0
2017-09-13,151.28,151.28,151.28,151.28,9160.0,0.0
2017-09-14,151.58,151.58,151.58,151.58,10340.0,0.0
2017-09-15,151.59,151.59,151.59,151.59,15790.0,0.0
2017-09-18,151.42,151.42,151.42,151.42,12700.0,0.0
2017-09-19,151.49,151.49,151.49,151.49,12410.0,0.0
2017-09-20,151.44,151.44,151.44,151.44,7860.0,0.0
2017-09-21,151.28,151.28,151.28,151.28,10600.0,0.0
2017-09-22,151.47,151.47,151.47,151.47,11740.0,0.0
2017-09-25,151.69,151.69,151.69,151.69,6520.0,0.0
2017-09-26,151.62,151.62,151.62,151.62,7710.0,0.0
2017-09-27,151.63,151.63,151.63,151.63,8795.0,0.0
2017-09-28,151.68,151.68,151.68,151.68,9475.0,0.0
2017-09-29,151.68,151.68,151.68,151.68,7010.0,0.0
2017-09-30,151.74,151.74,151.74,151.74,3140.0,0.0
2017-10-09,151.59,151.59,151.59,151.59,7760.0,0.0
2017-10-10,151.63,151.63,151.63,151.63,9170.0,0.0
2017-10-11,151.62,151.62,151.62,151.62,10720.1,0.0
2017-10-12,151.45,151.45,151.45,151.45,12610.0,0.0
2017-10-13,151.51,151.51,151.51,151.51,12477.0,0.0
2017-10-16,151.16,151.16,151.16,151.16,38325.0,0.0
2017-10-17,150.8,150.8,150.8,150.8,16697.0,0.0
2017-10-18,150.79,150.79,150.79,150.79,13582.0,0.0
2017-10-19,150.93,150.93,150.93,150.93,9570.0,0.0
2017-10-20,150.92,150.92,150.92,150.92,10960.0,0.0
2017-10-23,150.94,150.94,150.94,150.94,7660.0,0.0
2017-10-24,150.89,150.89,150.89,150.89,8375.0,0.0
2017-10-25,150.36,150.36,150.36,150.36,6880.0,0.0
2017-10-26,150.43,150.43,150.43,150.43,9640.0,0.0
2017-10-27,149.94,149.94,149.94,149.94,8750.0,0.0
2017-10-30,149.04,149.04,149.04,149.04,26970.0,0.0
2017-10-31,149.15,149.15,149.15,149.15,17308.0,0.0
2017-11-01,149.48,149.48,149.48,149.48,10642.0,0.0
2017-11-02,149.44,149.44,149.44,149.44,8965.0,0.0
2017-11-03,149.37,149.37,149.37,149.37,7380.0,0.0
2017-11-06,149.45,149.45,149.45,149.45,7270.0,0.0
2017-11-07,149.31,149.31,149.31,149.31,6445.0,0.0
2017-11-08,149.36,149.36,149.36,149.36,8070.0,0.0
2017-11-09,149.27,149.27,149.27,149.27,5795.0,0.0
2017-11-10,149.1,149.1,149.1,149.1,5030.0,0.0
2017-11-13,148.63,148.63,148.63,148.63,6320.0,0.0
2017-11-14,148.62,148.62,148.62,148.62,7400.0,0.0
2017-11-15,148.69,148.69,148.69,148.69,7220.0,0.0
2017-11-16,148.96,148.96,148.96,148.96,4440.0,0.0
2017-11-17,148.98,148.98,148.98,148.98,6436.0,0.0
2017-11-20,148.84,148.84,148.84,148.84,9517.0,0.0
2017-11-21,148.76,148.76,148.76,148.76,5170.0,0.0
2017-11-22,148.33,148.33,148.33,148.33,9760.0,0.0
2017-11-23,148.56,148.56,148.56,148.56,6840.0,0.0
2017-11-24,148.9,148.9,148.9,148.9,7545.0,0.0
2017-11-27,148.9,148.9,148.9,148.9,6022.0,0.0
2017-11-28,148.92,148.92,148.92,148.92,5537.0,0.0
2017-11-29,149.31,149.31,149.31,149.31,4230.0,0.0
2017-11-30,149.53,149.53,149.53,149.53,5477.0,0.0
2017-12-01,149.57,149.57,149.57,149.57,3874.0,0.0
2017-12-04,149.7,149.7,149.7,149.7,4872.0,0.0
2017-12-05,149.81,149.81,149.81,149.81,4480.0,0.0
2017-12-06,149.84,149.84,149.84,149.84,7246.0,0.0
2017-12-07,149.75,149.75,149.75,149.75,4701.0,0.0
2017-12-08,149.58,149.58,149.58,149.58,7367.0,0.0
2017-12-11,149.24,149.24,149.24,149.24,13374.0,0.0
2017-12-12,149.16,149.16,149.16,149.16,8338.0,0.0
2017-12-13,149.19,149.19,149.19,149.19,11036.0,0.0
2017-12-14,149.34,149.34,149.34,149.34,6728.0,0.0
2017-12-15,149.55,149.55,149.55,149.55,7652.0,0.0
2017-12-18,149.62,149.62,149.62,149.62,6628.0,0.0
2017-12-19,149.65,149.65,149.65,149.65,4644.0,0.0
2017-12-20,149.71,149.71,149.71,149.71,6938.0,0.0
2017-12-21,149.79,149.79,149.79,149.79,6510.0,0.0
2017-12-22,149.93,149.93,149.93,149.93,7738.0,0.0
2017-12-25,149.9,149.9,149.9,149.9,13540.0,0.0
2017-12-26,149.87,149.87,149.87,149.87,6550.0,0.0
2017-12-27,149.84,149.84,149.84,149.84,4610.0,0.0
2017-12-28,149.86,149.86,149.86,149.86,4186.0,0.0
2017-12-29,149.98,149.98,149.98,149.98,3110.0,0.0
2017-12-30,149.99,149.99,149.99,149.99,0.0,0.0
2017-12-31,150.01,150.01,150.01,150.01,0.0,0.0
2018-01-02,149.96,149.96,149.96,149.96,4130.0,0.0
2018-01-03,149.82,149.82,149.82,149.82,6564.0,0.0
2018-01-04,149.7,149.7,149.7,149.7,7440.0,0.0
2018-01-05,149.76,149.76,149.76,149.76,15270.0,0.0
2018-01-08,149.83,149.83,149.83,149.83,5460.0,0.0
2018-01-09,149.99,149.99,149.99,149.99,5090.0,0.0
2018-01-10,149.89,149.89,149.89,149.89,6550.0,0.0
2018-01-11,149.78,149.78,149.78,149.78,5400.0,0.0
2018-01-12,149.84,149.84,149.84,149.84,6450.0,0.0
2018-01-15,149.72,149.72,149.72,149.72,15430.0,0.0
2018-01-16,149.67,149.67,149.67,149.67,5826.0,0.0
2018-01-17,149.69,149.69,149.69,149.69,4610.0,0.0
2018-01-18,149.43,149.43,149.43,149.43,4230.0,0.0
2018-01-19,149.49,149.49,149.49,149.49,3609.0,0.0
2018-01-22,149.37,149.37,149.37,149.37,2576.0,0.0
2018-01-23,149.39,149.39,149.39,149.39,2690.0,0.0
2018-01-24,149.44,149.44,149.44,149.44,4751.2,0.0
2018-01-25,149.52,149.52,149.52,149.52,6362.0,0.0
2018-01-26,149.53,149.53,149.53,149.53,3220.0,0.0
2018-01-29,149.61,149.61,149.61,149.61,8680.0,0.0
2018-01-30,149.64,149.64,149.64,149.64,7360.0,0.0
2018-01-31,149.82,149.82,149.82,149.82,7530.0,0.0
2018-02-01,149.92,149.92,149.92,149.92,4146.0,0.0
2018-02-02,149.95,149.95,149.95,149.95,1921.01,0.0
2018-02-05,149.89,149.89,149.89,149.89,3261.52,0.0
2018-02-06,150.26,150.26,150.26,150.26,4280.0,0.0
2018-02-07,150.38,150.38,150.38,150.38,5105.7,0.0
2018-02-08,150.35,150.35,150.35,150.35,5080.0,0.0
2018-02-09,150.35,150.35,150.35,150.35,4730.0,0.0
2018-02-11,150.35,150.35,150.35,150.35,1120.0,0.0
2018-02-12,150.45,150.45,150.45,150.45,4150.0,0.0
2018-02-13,150.48,150.48,150.48,150.48,3560.0,0.0
2018-02-14,150.57,150.57,150.57,150.57,240.0,0.0
2018-02-22,150.64,150.64,150.64,150.64,260.0,0.0
2018-02-23,150.65,150.65,150.65,150.65,1775.0,0.0
2018-02-24,150.67,150.67,150.67,150.67,610.0,0.0
2018-02-26,150.93,150.93,150.93,150.93,2590.0,0.0
2018-02-27,151.21,151.21,151.21,151.21,8200.0,0.0
2018-02-28,151.2,151.2,151.2,151.2,12380.0,0.0
2018-03-01,151.17,151.17,151.17,151.17,8880.0,0.0
2018-03-02,151.09,151.09,151.09,151.09,7305.0,0.0
2018-03-05,151.07,151.07,151.07,151.07,4540.0,0.0
2018-03-06,151.17,151.17,151.17,151.17,6522.0,0.0
2018-03-07,151.32,151.32,151.32,151.32,4900.0,0.0
2018-03-08,151.37,151.37,151.37,151.37,6750.0,0.0
2018-03-09,151.38,151.38,151.38,151.38,7080.0,0.0
2018-03-12,151.51,151.51,151.51,151.51,3350.0,0.0
2018-03-13,151.5,151.5,151.5,151.5,4740.0,0.0
2018-03-14,151.48,151.48,151.48,151.48,7260.0,0.0
2018-03-15,151.57,151.57,151.57,151.57,7310.0,0.0
2018-03-16,151.61,151.61,151.61,151.61,7638.0,0.0
2018-03-19,151.69,151.69,151.69,151.69,9030.0,0.0
2018-03-20,151.99,151.99,151.99,151.99,7920.0,0.0
2018-03-21,152.11,152.11,152.11,152.11,8420.0,0.0
2018-03-22,152.28,152.28,152.28,152.28,8150.0,0.0
2018-03-23,152.7,152.7,152.7,152.7,6590.0,0.0
2018-03-26,152.73,152.73,152.73,152.73,6880.0,0.0
2018-03-27,152.62,152.62,152.62,152.62,5640.0,0.0
2018-03-28,152.63,152.63,152.63,152.63,4840.0,0.0
2018-03-29,152.52,152.52,152.52,152.52,6393.0,0.0
2018-03-30,152.63,152.63,152.63,152.63,8040.0,0.0
2018-04-02,152.72,152.72,152.72,152.72,1440.0,0.0
2018-04-03,152.57,152.57,152.57,152.57,1240.0,0.0
2018-04-04,152.77,152.77,152.77,152.77,5570.0,0.0
2018-04-08,152.95,152.95,152.95,152.95,1590.0,0.0
2018-04-09,153.18,153.18,153.18,153.18,5080.0,0.0
2018-04-10,153.04,153.04,153.04,153.04,5520.0,0.0
2018-04-11,153.2,153.2,153.2,153.2,5700.0,0.0
2018-04-12,153.27,153.27,153.27,153.27,3811.0,0.0
2018-04-13,153.37,153.37,153.37,153.37,3040.0,0.0
2018-04-16,153.94,153.94,153.94,153.94,17505.0,0.0
2018-04-17,154.04,154.04,154.04,154.04,7550.0,0.0
2018-04-18,155.54,155.54,155.54,155.54,8630.0,0.0
2018-04-19,155.54,155.54,155.54,155.54,11870.0,0.0
2018-04-20,155.47,155.47,155.47,155.47,11270.0,0.0
2018-04-23,155.01,155.01,155.01,155.01,15783.0,0.0
2018-04-24,155.11,155.11,155.11,155.11,7630.0,0.0
2018-04-25,154.82,154.82,154.82,154.82,6092.0,0.0
2018-04-26,154.57,154.57,154.57,154.57,6050.0,0.0
2018-04-27,154.48,154.48,154.48,154.48,2550.0,0.0
2018-04-28,154.56,154.56,154.56,154.56,3790.0,0.0
2018-05-02,154.18,154.18,154.18,154.18,11170.0,0.0
2018-05-03,154.38,154.38,154.38,154.38,7640.0,0.0
2018-05-04,154.64,154.64,154.64,154.64,12270.0,0.0
2018-05-07,154.58,154.58,154.58,154.58,21815.0,0.0
2018-05-08,154.24,154.24,154.24,154.24,12280.0,0.0
2018-05-09,154.13,154.13,154.13,154.13,11095.0,0.0
2018-05-10,154.27,154.27,154.27,154.27,12640.0,0.0
2018-05-11,154.41,154.41,154.41,154.41,9918.0,0.0
2018-05-14,154.41,154.41,154.41,154.41,10794.72,0.0
2018-05-15,154.3,154.3,154.3,154.3,10070.0,0.0
2018-05-16,154.29,154.29,154.29,154.29,7830.0,0.0
2018-05-17,154.33,154.33,154.33,154.33,12010.0,0.0
2018-05-18,154.36,154.36,154.36,154.36,9330.0,0.0
2018-05-21,154.52,154.52,154.52,154.52,6540.0,0.0
2018-05-22,154.71,154.71,154.71,154.71,9770.0,0.0
2018-05-23,154.89,154.89,154.89,154.89,12760.0,0.0
2018-05-24,154.94,154.94,154.94,154.94,12860.0,0.0
2018-05-25,155.27,155.27,155.27,155.27,11375.0,0.0
2018-05-28,155.4,155.4,155.4,155.4,12170.0,0.0
2018-05-29,155.43,155.43,155.43,155.43,5500.0,0.0
2018-05-30,155.54,155.54,155.54,155.54,8880.0,0.0
2018-05-31,155.44,155.44,155.44,155.44,11600.0,0.0
2018-06-01,155.4,155.4,155.4,155.4,7697.04,0.0
2018-06-04,155.12,155.12,155.12,155.12,9290.3,0.0
2018-06-05,155.07,155.07,155.07,155.07,15960.81,0.0
2018-06-06,155.07,155.07,155.07,155.07,10170.0,0.0
2018-06-07,155.0,155.0,155.0,155.0,12670.0,0.0
2018-06-08,155.24,155.24,155.24,155.24,7150.0,0.0
2018-06-11,155.14,155.14,155.14,155.14,6420.0,0.0
2018-06-12,154.89,154.89,154.89,154.89,10180.0,0.0
2018-06-13,155.06,155.06,155.06,155.06,12120.0,0.0
2018-06-14,155.38,155.38,155.38,155.38,9330.0,0.0
2018-06-15,155.69,155.69,155.69,155.69,5080.0,0.0
2018-06-19,156.12,156.12,156.12,156.12,7510.0,0.0
2018-06-20,155.85,155.85,155.85,155.85,17710.0,0.0
2018-06-21,156.09,156.09,156.09,156.09,6550.0,0.0
2018-06-22,156.2,156.2,156.2,156.2,11790.0,0.0
2018-06-25,156.16,156.16,156.16,156.16,50570.0,0.0
2018-06-26,156.18,156.18,156.18,156.18,17078.0,0.0
2018-06-27,156.39,156.39,156.39,156.39,11740.0,0.0
2018-06-28,156.69,156.69,156.69,156.69,12870.0,0.0
2018-06-29,157.23,157.23,157.23,157.23,12635.0,0.0
2018-07-02,157.32,157.32,157.32,157.32,9325.0,0.0
2018-07-03,157.16,157.16,157.16,157.16,15636.44,0.0
2018-07-04,157.07,157.07,157.07,157.07,13810.0,0.0
2018-07-05,157.11,157.11,157.11,157.11,11990.0,0.0
2018-07-06,157.0,157.0,157.0,157.0,8323.0,0.0
2018-07-09,156.82,156.82,156.82,156.82,23730.0,0.0
2018-07-10,156.79,156.79,156.79,156.79,13460.0,0.0
2018-07-11,157.13,157.13,157.13,157.13,8962.34,0.0
2018-07-12,157.07,157.07,157.07,157.07,10570.0,0.0
2018-07-13,157.33,157.33,157.33,157.33,12260.0,0.0
2018-07-16,157.49,157.49,157.49,157.49,8772.0,0.0
2018-07-17,157.54,157.54,157.54,157.54,5934.0,0.0
2018-07-18,157.67,157.67,157.67,157.67,11110.0,0.0
2018-07-19,157.89,157.89,157.89,157.89,13094.0,0.0
2018-07-20,157.35,157.35,157.35,157.35,7332.0,0.0
2018-07-23,157.35,157.35,157.35,157.35,29700.0,0.0
2018-07-24,156.97,156.97,156.97,156.97,10340.0,0.0
2018-07-25,156.93,156.93,156.93,156.93,14150.0,0.0
2018-07-26,157.18,157.18,157.18,157.18,8020.0,0.0
2018-07-27,157.34,157.34,157.34,157.34,9410.0,0.0
2018-07-30,157.36,157.36,157.36,157.36,8430.0,0.0
2018-07-31,157.76,157.76,157.76,157.76,6130.0,0.0
2018-08-01,157.86,157.86,157.86,157.86,11330.0,0.0
2018-08-02,157.92,157.92,157.92,157.92,14420.0,0.0
2018-08-03,158.15,158.15,158.15,158.15,9400.0,0.0
2018-08-06,158.17,158.17,158.17,158.17,30090.0,0.0
2018-08-07,158.01,158.01,158.01,158.01,12150.0,0.0
2018-08-08,157.64,157.64,157.64,157.64,18720.0,0.0
2018-08-09,157.41,157.41,157.41,157.41,7170.0,0.0
2018-08-10,157.31,157.31,157.31,157.31,6610.0,0.0
2018-08-13,157.04,157.04,157.04,157.04,4160.0,0.0
2018-08-14,157.27,157.27,157.27,157.27,5470.0,0.0
2018-08-15,157.11,157.11,157.11,157.11,4330.8,0.0
2018-08-16,156.87,156.87,156.87,156.87,6301.2,0.0
2018-08-17,156.58,156.58,156.58,156.58,4560.0,0.0
2018-08-20,156.59,156.59,156.59,156.59,9390.0,0.0
2018-08-21,156.53,156.53,156.53,156.53,22938.74,0.0
2018-08-22,156.77,156.77,156.77,156.77,8090.0,0.0
2018-08-23,156.82,156.82,156.82,156.82,5580.0,0.0
2018-08-24,156.77,156.77,156.77,156.77,5370.55,0.0
2018-08-27,156.72,156.72,156.72,156.72,3060.0,0.0
2018-08-28,156.79,156.79,156.79,156.79,7960.0,0.0
2018-08-29,156.8,156.8,156.8,156.8,5960.0,0.0
2018-08-30,157.12,157.12,157.12,157.12,7088.0,0.0
2018-08-31,157.12,157.12,157.12,157.12,10729.0,0.0
2018-09-03,157.01,157.01,157.01,157.01,10381.0,0.0
2018-09-04,156.86,156.86,156.86,156.86,5240.0,0.0
2018-09-05,156.84,156.84,156.84,156.84,6360.0,0.0
2018-09-06,156.81,156.81,156.81,156.81,12830.0,0.0
2018-09-07,156.74,156.74,156.74,156.74,9192.0,0.0
2018-09-10,156.5,156.5,156.5,156.5,8680.0,0.0
2018-09-11,156.33,156.33,156.33,156.33,18320.0,0.0
2018-09-12,156.44,156.44,156.44,156.44,10184.0,0.0
2018-09-13,156.53,156.53,156.53,156.53,11840.0,0.0
2018-09-14,156.66,156.66,156.66,156.66,15190.0,0.0
2018-09-17,156.74,156.74,156.74,156.74,20561.54,0.0
2018-09-18,156.71,156.71,156.71,156.71,14520.5,0.0
2018-09-19,156.46,156.46,156.46,156.46,19001.17,0.0
2018-09-20,156.25,156.25,156.25,156.25,15214.28,0.0
2018-09-21,156.45,156.45,156.45,156.45,22080.0,0.0
